1763074342,2025-11-13 16:52:22-06:00,card0,0,0,0,N/A,0
1763074343,2025-11-13 16:52:23-06:00,card0,0,0,0,N/A,0
1763074344,2025-11-13 16:52:24-06:00,card0,0,0,0,N/A,0
1763074345,2025-11-13 16:52:25-06:00,card0,0,0,0,N/A,0
1763074346,2025-11-13 16:52:26-06:00,card0,0,0,0,N/A,0
1763074347,2025-11-13 16:52:27-06:00,card0,0,0,0,N/A,0
1763074348,2025-11-13 16:52:28-06:00,card0,0,0,0,N/A,0
1763074349,2025-11-13 16:52:29-06:00,card0,0,0,0,N/A,0
1763074351,2025-11-13 16:52:31-06:00,card0,0,0,0,N/A,0
1763074352,2025-11-13 16:52:32-06:00,card0,0,0,0,N/A,0
1763074353,2025-11-13 16:52:33-06:00,card0,0,0,0,N/A,0
1763074354,2025-11-13 16:52:34-06:00,card0,0,0,0,N/A,0
1763074355,2025-11-13 16:52:35-06:00,card0,0,0,0,N/A,0
1763074356,2025-11-13 16:52:36-06:00,card0,0,0,0,N/A,0
1763074357,2025-11-13 16:52:37-06:00,card0,0,0,0,N/A,0
1763074358,2025-11-13 16:52:38-06:00,card0,0,0,0,N/A,0
1763074359,2025-11-13 16:52:39-06:00,card0,0,0,0,N/A,0
1763074360,2025-11-13 16:52:40-06:00,card0,0,0,0,N/A,0
1763074362,2025-11-13 16:52:42-06:00,card0,0,0,0,N/A,0
1763074363,2025-11-13 16:52:43-06:00,card0,0,0,0,N/A,0
1763074364,2025-11-13 16:52:44-06:00,card0,0,0,0,N/A,0
1763074365,2025-11-13 16:52:45-06:00,card0,0,0,0,N/A,0
1763074366,2025-11-13 16:52:46-06:00,card0,0,0,0,N/A,0
1763074367,2025-11-13 16:52:47-06:00,card0,0,0,0,N/A,0
1763074368,2025-11-13 16:52:48-06:00,card0,0,0,0,N/A,0
1763074369,2025-11-13 16:52:49-06:00,card0,0,0,0,N/A,0
1763074370,2025-11-13 16:52:50-06:00,card0,0,0,0,N/A,0
1763074371,2025-11-13 16:52:51-06:00,card0,0,0,0,N/A,0
1763074373,2025-11-13 16:52:53-06:00,card0,0,0,0,N/A,0
1763074374,2025-11-13 16:52:54-06:00,card0,0,0,0,N/A,0
1763074375,2025-11-13 16:52:55-06:00,card0,0,0,0,N/A,0
1763074376,2025-11-13 16:52:56-06:00,card0,0,0,0,N/A,0
1763074377,2025-11-13 16:52:57-06:00,card0,0,0,0,N/A,0
1763074378,2025-11-13 16:52:58-06:00,card0,0,0,0,N/A,0
1763074379,2025-11-13 16:52:59-06:00,card0,0,0,0,N/A,0
1763074380,2025-11-13 16:53:00-06:00,card0,0,0,0,N/A,0
1763074381,2025-11-13 16:53:01-06:00,card0,0,0,0,N/A,0
1763074382,2025-11-13 16:53:02-06:00,card0,0,0,0,N/A,0
1763074384,2025-11-13 16:53:04-06:00,card0,0,0,0,N/A,0
1763074385,2025-11-13 16:53:05-06:00,card0,0,0,0,N/A,0
1763074386,2025-11-13 16:53:06-06:00,card0,0,0,0,N/A,0
1763074387,2025-11-13 16:53:07-06:00,card0,0,0,0,N/A,0
1763074388,2025-11-13 16:53:08-06:00,card0,0,0,0,N/A,0
1763074389,2025-11-13 16:53:09-06:00,card0,0,0,0,N/A,0
1763074390,2025-11-13 16:53:10-06:00,card0,0,0,0,N/A,0
1763074391,2025-11-13 16:53:11-06:00,card0,0,0,0,N/A,0
1763074392,2025-11-13 16:53:12-06:00,card0,0,0,0,N/A,0
1763074394,2025-11-13 16:53:14-06:00,card0,0,0,0,N/A,0
1763074395,2025-11-13 16:53:15-06:00,card0,0,0,0,N/A,0
1763074396,2025-11-13 16:53:16-06:00,card0,0,0,0,N/A,0
1763074397,2025-11-13 16:53:17-06:00,card0,0,0,0,N/A,0
1763074398,2025-11-13 16:53:18-06:00,card0,0,0,0,N/A,0
1763074399,2025-11-13 16:53:19-06:00,card0,0,0,0,N/A,0
1763074400,2025-11-13 16:53:20-06:00,card0,0,0,0,N/A,0
1763074401,2025-11-13 16:53:21-06:00,card0,0,0,0,N/A,0
