timestamp,timerfc,device,GPU use (),GPU Memory Allocated (VRAM),GPU Memory Read/Write Activity (),Memory Activity,Avg. Memory Bandwidth
1763077044,2025-11-13 17:37:24-06:00,card0,34,2,0,N/A,0
1763077046,2025-11-13 17:37:26-06:00,card0,8,2,0,N/A,0
1763077047,2025-11-13 17:37:27-06:00,card0,40,2,0,N/A,0
1763077048,2025-11-13 17:37:28-06:00,card0,38,2,0,N/A,0
1763077049,2025-11-13 17:37:29-06:00,card0,11,2,0,N/A,0
1763077050,2025-11-13 17:37:30-06:00,card0,4,2,0,N/A,0
1763077051,2025-11-13 17:37:31-06:00,card0,66,2,0,N/A,0
1763077052,2025-11-13 17:37:32-06:00,card0,54,2,0,N/A,0
1763077053,2025-11-13 17:37:33-06:00,card0,25,2,0,N/A,0
1763077054,2025-11-13 17:37:34-06:00,card0,52,2,0,N/A,0
1763077056,2025-11-13 17:37:36-06:00,card0,6,2,0,N/A,0
1763077057,2025-11-13 17:37:37-06:00,card0,21,2,0,N/A,0
1763077058,2025-11-13 17:37:38-06:00,card0,39,2,0,N/A,0
1763077059,2025-11-13 17:37:39-06:00,card0,45,2,0,N/A,0
1763077060,2025-11-13 17:37:40-06:00,card0,14,2,0,N/A,0
1763077061,2025-11-13 17:37:41-06:00,card0,62,2,0,N/A,0
1763077062,2025-11-13 17:37:42-06:00,card0,58,2,1,N/A,0
1763077063,2025-11-13 17:37:43-06:00,card0,63,2,0,N/A,0
1763077065,2025-11-13 17:37:45-06:00,card0,0,2,0,N/A,0
1763077066,2025-11-13 17:37:46-06:00,card0,32,2,2,N/A,0
1763077067,2025-11-13 17:37:47-06:00,card0,54,2,1,N/A,0
1763077068,2025-11-13 17:37:48-06:00,card0,53,2,0,N/A,0
1763077069,2025-11-13 17:37:49-06:00,card0,20,2,0,N/A,0
1763077070,2025-11-13 17:37:50-06:00,card0,23,2,0,N/A,0
1763077072,2025-11-13 17:37:52-06:00,card0,51,2,0,N/A,0
1763077073,2025-11-13 17:37:53-06:00,card0,31,2,0,N/A,0
1763077074,2025-11-13 17:37:54-06:00,card0,0,2,0,N/A,0
1763077075,2025-11-13 17:37:55-06:00,card0,11,2,0,N/A,0
1763077076,2025-11-13 17:37:56-06:00,card0,11,2,0,N/A,0
1763077077,2025-11-13 17:37:57-06:00,card0,17,2,0,N/A,0
1763077078,2025-11-13 17:37:58-06:00,card0,12,2,0,N/A,0
1763077079,2025-11-13 17:37:59-06:00,card0,0,2,0,N/A,0
1763077080,2025-11-13 17:38:00-06:00,card0,0,2,0,N/A,0
1763077082,2025-11-13 17:38:02-06:00,card0,10,2,0,N/A,0
1763077083,2025-11-13 17:38:03-06:00,card0,4,2,0,N/A,0
1763077084,2025-11-13 17:38:04-06:00,card0,15,2,0,N/A,0
1763077085,2025-11-13 17:38:05-06:00,card0,12,2,0,N/A,0
1763077086,2025-11-13 17:38:06-06:00,card0,23,2,1,N/A,0
1763077087,2025-11-13 17:38:07-06:00,card0,37,2,0,N/A,0
1763077088,2025-11-13 17:38:08-06:00,card0,48,2,2,N/A,0
1763077089,2025-11-13 17:38:09-06:00,card0,52,2,8,N/A,0
1763077091,2025-11-13 17:38:11-06:00,card0,31,2,1,N/A,0
1763077092,2025-11-13 17:38:12-06:00,card0,58,2,2,N/A,0
1763077093,2025-11-13 17:38:13-06:00,card0,63,2,1,N/A,0
1763077094,2025-11-13 17:38:14-06:00,card0,46,2,1,N/A,0
1763077095,2025-11-13 17:38:15-06:00,card0,64,2,0,N/A,0
1763077096,2025-11-13 17:38:16-06:00,card0,57,2,1,N/A,0
1763077097,2025-11-13 17:38:17-06:00,card0,54,2,0,N/A,0
1763077099,2025-11-13 17:38:19-06:00,card0,62,2,1,N/A,0
1763077100,2025-11-13 17:38:20-06:00,card0,62,2,0,N/A,0
1763077101,2025-11-13 17:38:21-06:00,card0,34,2,1,N/A,0
1763077102,2025-11-13 17:38:22-06:00,card0,41,2,0,N/A,0
1763077103,2025-11-13 17:38:23-06:00,card0,16,2,0,N/A,0
1763077104,2025-11-13 17:38:24-06:00,card0,29,2,0,N/A,0
1763077105,2025-11-13 17:38:25-06:00,card0,49,2,0,N/A,0
1763077106,2025-11-13 17:38:26-06:00,card0,0,2,0,N/A,0
1763077108,2025-11-13 17:38:28-06:00,card0,8,2,0,N/A,0
1763077109,2025-11-13 17:38:29-06:00,card0,7,2,0,N/A,0
1763077110,2025-11-13 17:38:30-06:00,card0,14,2,0,N/A,0
1763077111,2025-11-13 17:38:31-06:00,card0,11,2,0,N/A,0
1763077112,2025-11-13 17:38:32-06:00,card0,0,2,0,N/A,0
1763077113,2025-11-13 17:38:33-06:00,card0,0,2,0,N/A,0
1763077114,2025-11-13 17:38:34-06:00,card0,0,2,0,N/A,0
1763077115,2025-11-13 17:38:35-06:00,card0,10,2,0,N/A,0
1763077116,2025-11-13 17:38:36-06:00,card0,10,2,8,N/A,0
1763077118,2025-11-13 17:38:38-06:00,card0,19,2,0,N/A,0
1763077119,2025-11-13 17:38:39-06:00,card0,0,2,0,N/A,0
1763077120,2025-11-13 17:38:40-06:00,card0,21,2,0,N/A,0
1763077121,2025-11-13 17:38:41-06:00,card0,19,2,0,N/A,0
1763077122,2025-11-13 17:38:42-06:00,card0,6,2,0,N/A,0
1763077123,2025-11-13 17:38:43-06:00,card0,23,2,0,N/A,0
1763077124,2025-11-13 17:38:44-06:00,card0,3,2,0,N/A,0
1763077125,2025-11-13 17:38:45-06:00,card0,49,2,2,N/A,0
1763077127,2025-11-13 17:38:47-06:00,card0,57,2,2,N/A,0
1763077128,2025-11-13 17:38:48-06:00,card0,38,2,2,N/A,0
1763077129,2025-11-13 17:38:49-06:00,card0,60,2,1,N/A,0
1763077130,2025-11-13 17:38:50-06:00,card0,34,2,0,N/A,0
1763077131,2025-11-13 17:38:51-06:00,card0,37,2,0,N/A,0
1763077132,2025-11-13 17:38:52-06:00,card0,60,2,1,N/A,0
1763077133,2025-11-13 17:38:53-06:00,card0,64,2,1,N/A,0
1763077134,2025-11-13 17:38:54-06:00,card0,59,2,2,N/A,0
1763077136,2025-11-13 17:38:56-06:00,card0,61,2,2,N/A,0
1763077137,2025-11-13 17:38:57-06:00,card0,53,2,0,N/A,0
1763077138,2025-11-13 17:38:58-06:00,card0,64,2,0,N/A,0
1763077139,2025-11-13 17:38:59-06:00,card0,63,2,0,N/A,0
1763077140,2025-11-13 17:39:00-06:00,card0,54,2,1,N/A,0
1763077141,2025-11-13 17:39:01-06:00,card0,39,2,0,N/A,0
1763077142,2025-11-13 17:39:02-06:00,card0,14,2,0,N/A,0
1763077144,2025-11-13 17:39:04-06:00,card0,0,2,0,N/A,0
1763077145,2025-11-13 17:39:05-06:00,card0,22,2,0,N/A,0
1763077146,2025-11-13 17:39:06-06:00,card0,15,2,0,N/A,0
1763077147,2025-11-13 17:39:07-06:00,card0,0,2,0,N/A,0
1763077148,2025-11-13 17:39:08-06:00,card0,10,2,0,N/A,0
1763077149,2025-11-13 17:39:09-06:00,card0,2,2,0,N/A,0
1763077150,2025-11-13 17:39:10-06:00,card0,13,2,0,N/A,0
1763077151,2025-11-13 17:39:11-06:00,card0,4,2,0,N/A,0
1763077152,2025-11-13 17:39:12-06:00,card0,3,2,0,N/A,0
1763077154,2025-11-13 17:39:14-06:00,card0,5,2,0,N/A,0
1763077155,2025-11-13 17:39:15-06:00,card0,17,2,0,N/A,0
1763077156,2025-11-13 17:39:16-06:00,card0,12,2,0,N/A,0
1763077157,2025-11-13 17:39:17-06:00,card0,0,2,0,N/A,0
1763077158,2025-11-13 17:39:18-06:00,card0,25,2,0,N/A,0
1763077159,2025-11-13 17:39:19-06:00,card0,0,2,0,N/A,0
1763077160,2025-11-13 17:39:20-06:00,card0,33,2,1,N/A,0
1763077161,2025-11-13 17:39:21-06:00,card0,0,2,0,N/A,0
1763077162,2025-11-13 17:39:22-06:00,card0,7,2,0,N/A,0
1763077164,2025-11-13 17:39:24-06:00,card0,18,2,1,N/A,0
1763077165,2025-11-13 17:39:25-06:00,card0,17,2,0,N/A,0
1763077166,2025-11-13 17:39:26-06:00,card0,37,2,0,N/A,0
1763077167,2025-11-13 17:39:27-06:00,card0,49,2,12,N/A,0
1763077168,2025-11-13 17:39:28-06:00,card0,52,2,2,N/A,0
1763077169,2025-11-13 17:39:29-06:00,card0,60,2,2,N/A,0
1763077170,2025-11-13 17:39:30-06:00,card0,41,2,1,N/A,0
1763077171,2025-11-13 17:39:31-06:00,card0,46,2,5,N/A,0
1763077173,2025-11-13 17:39:33-06:00,card0,61,2,0,N/A,0
1763077174,2025-11-13 17:39:34-06:00,card0,51,2,9,N/A,0
1763077175,2025-11-13 17:39:35-06:00,card0,1,2,0,N/A,0
1763077176,2025-11-13 17:39:36-06:00,card0,19,2,0,N/A,0
1763077177,2025-11-13 17:39:37-06:00,card0,11,2,0,N/A,0
1763077178,2025-11-13 17:39:38-06:00,card0,0,2,0,N/A,0
1763077179,2025-11-13 17:39:39-06:00,card0,47,2,0,N/A,0
1763077180,2025-11-13 17:39:40-06:00,card0,10,2,0,N/A,0
1763077181,2025-11-13 17:39:41-06:00,card0,9,2,0,N/A,0
1763077183,2025-11-13 17:39:43-06:00,card0,0,2,0,N/A,0
1763077184,2025-11-13 17:39:44-06:00,card0,13,2,0,N/A,0
1763077185,2025-11-13 17:39:45-06:00,card0,3,2,0,N/A,0
1763077186,2025-11-13 17:39:46-06:00,card0,15,2,0,N/A,0
1763077187,2025-11-13 17:39:47-06:00,card0,30,2,0,N/A,0
1763077188,2025-11-13 17:39:48-06:00,card0,46,2,0,N/A,0
1763077189,2025-11-13 17:39:49-06:00,card0,66,2,0,N/A,0
1763077190,2025-11-13 17:39:50-06:00,card0,0,2,0,N/A,0
1763077191,2025-11-13 17:39:51-06:00,card0,0,2,0,N/A,0
1763077193,2025-11-13 17:39:53-06:00,card0,13,2,0,N/A,0
1763077194,2025-11-13 17:39:54-06:00,card0,12,2,0,N/A,0
1763077195,2025-11-13 17:39:55-06:00,card0,25,2,0,N/A,0
1763077196,2025-11-13 17:39:56-06:00,card0,55,2,0,N/A,0
1763077197,2025-11-13 17:39:57-06:00,card0,26,2,0,N/A,0
1763077198,2025-11-13 17:39:58-06:00,card0,31,2,2,N/A,0
1763077199,2025-11-13 17:39:59-06:00,card0,13,2,0,N/A,0
1763077200,2025-11-13 17:40:00-06:00,card0,32,2,1,N/A,0
1763077202,2025-11-13 17:40:02-06:00,card0,39,2,0,N/A,0
1763077203,2025-11-13 17:40:03-06:00,card0,51,2,2,N/A,0
1763077204,2025-11-13 17:40:04-06:00,card0,64,2,0,N/A,0
1763077205,2025-11-13 17:40:05-06:00,card0,44,2,0,N/A,0
1763077206,2025-11-13 17:40:06-06:00,card0,0,2,0,N/A,0
1763077207,2025-11-13 17:40:07-06:00,card0,35,2,0,N/A,0
1763077208,2025-11-13 17:40:08-06:00,card0,23,2,0,N/A,0
1763077209,2025-11-13 17:40:09-06:00,card0,0,2,0,N/A,0
1763077211,2025-11-13 17:40:11-06:00,card0,0,2,0,N/A,0
1763077212,2025-11-13 17:40:12-06:00,card0,17,2,0,N/A,0
1763077213,2025-11-13 17:40:13-06:00,card0,18,2,0,N/A,0
1763077214,2025-11-13 17:40:14-06:00,card0,25,2,0,N/A,0
1763077215,2025-11-13 17:40:15-06:00,card0,49,2,2,N/A,0
1763077216,2025-11-13 17:40:16-06:00,card0,43,2,0,N/A,0
1763077217,2025-11-13 17:40:17-06:00,card0,50,2,2,N/A,0
1763077218,2025-11-13 17:40:18-06:00,card0,2,2,0,N/A,0
1763077219,2025-11-13 17:40:19-06:00,card0,0,2,0,N/A,0
1763077221,2025-11-13 17:40:21-06:00,card0,0,2,0,N/A,0
1763077222,2025-11-13 17:40:22-06:00,card0,15,2,0,N/A,0
1763077223,2025-11-13 17:40:23-06:00,card0,16,2,0,N/A,0
1763077224,2025-11-13 17:40:24-06:00,card0,8,2,0,N/A,0
1763077225,2025-11-13 17:40:25-06:00,card0,0,2,0,N/A,0
1763077226,2025-11-13 17:40:26-06:00,card0,15,2,0,N/A,0
1763077227,2025-11-13 17:40:27-06:00,card0,4,2,0,N/A,0
1763077228,2025-11-13 17:40:28-06:00,card0,17,2,0,N/A,0
1763077229,2025-11-13 17:40:29-06:00,card0,0,2,0,N/A,0
1763077231,2025-11-13 17:40:31-06:00,card0,0,2,0,N/A,0
1763077232,2025-11-13 17:40:32-06:00,card0,5,2,0,N/A,0
1763077233,2025-11-13 17:40:33-06:00,card0,25,2,1,N/A,0
1763077234,2025-11-13 17:40:34-06:00,card0,12,2,0,N/A,0
1763077235,2025-11-13 17:40:35-06:00,card0,25,2,1,N/A,0
1763077236,2025-11-13 17:40:36-06:00,card0,7,2,0,N/A,0
1763077237,2025-11-13 17:40:37-06:00,card0,6,2,0,N/A,0
1763077238,2025-11-13 17:40:38-06:00,card0,47,2,1,N/A,0
1763077239,2025-11-13 17:40:39-06:00,card0,53,2,2,N/A,0
1763077241,2025-11-13 17:40:41-06:00,card0,44,2,3,N/A,0
1763077242,2025-11-13 17:40:42-06:00,card0,76,2,6,N/A,0
1763077243,2025-11-13 17:40:43-06:00,card0,63,2,1,N/A,0
1763077244,2025-11-13 17:40:44-06:00,card0,50,2,0,N/A,0
1763077245,2025-11-13 17:40:45-06:00,card0,50,2,0,N/A,0
1763077246,2025-11-13 17:40:46-06:00,card0,34,2,0,N/A,0
1763077247,2025-11-13 17:40:47-06:00,card0,8,2,0,N/A,0
1763077248,2025-11-13 17:40:48-06:00,card0,16,2,0,N/A,0
1763077250,2025-11-13 17:40:50-06:00,card0,13,2,0,N/A,0
1763077251,2025-11-13 17:40:51-06:00,card0,36,2,1,N/A,0
1763077252,2025-11-13 17:40:52-06:00,card0,7,2,0,N/A,0
1763077253,2025-11-13 17:40:53-06:00,card0,13,2,0,N/A,0
1763077254,2025-11-13 17:40:54-06:00,card0,9,2,0,N/A,0
1763077255,2025-11-13 17:40:55-06:00,card0,15,2,0,N/A,0
1763077256,2025-11-13 17:40:56-06:00,card0,26,2,0,N/A,0
1763077257,2025-11-13 17:40:57-06:00,card0,25,2,0,N/A,0
1763077258,2025-11-13 17:40:58-06:00,card0,42,2,2,N/A,0
1763077260,2025-11-13 17:41:00-06:00,card0,52,2,5,N/A,0
1763077261,2025-11-13 17:41:01-06:00,card0,30,2,0,N/A,0
1763077262,2025-11-13 17:41:02-06:00,card0,36,2,1,N/A,0
1763077263,2025-11-13 17:41:03-06:00,card0,45,2,0,N/A,0
1763077264,2025-11-13 17:41:04-06:00,card0,38,2,0,N/A,0
1763077265,2025-11-13 17:41:05-06:00,card0,42,2,0,N/A,0
1763077266,2025-11-13 17:41:06-06:00,card0,9,2,0,N/A,0
1763077267,2025-11-13 17:41:07-06:00,card0,2,2,0,N/A,0
1763077268,2025-11-13 17:41:08-06:00,card0,4,2,0,N/A,0
1763077270,2025-11-13 17:41:10-06:00,card0,0,2,0,N/A,0
1763077271,2025-11-13 17:41:11-06:00,card0,5,2,0,N/A,0
1763077272,2025-11-13 17:41:12-06:00,card0,3,2,0,N/A,0
1763077273,2025-11-13 17:41:13-06:00,card0,3,2,0,N/A,0
1763077274,2025-11-13 17:41:14-06:00,card0,13,2,0,N/A,0
1763077275,2025-11-13 17:41:15-06:00,card0,14,2,0,N/A,0
1763077276,2025-11-13 17:41:16-06:00,card0,0,2,0,N/A,0
1763077277,2025-11-13 17:41:17-06:00,card0,6,2,0,N/A,0
1763077278,2025-11-13 17:41:18-06:00,card0,12,2,0,N/A,0
1763077280,2025-11-13 17:41:20-06:00,card0,12,2,0,N/A,0
1763077281,2025-11-13 17:41:21-06:00,card0,28,2,1,N/A,0
1763077282,2025-11-13 17:41:22-06:00,card0,5,2,0,N/A,0
1763077283,2025-11-13 17:41:23-06:00,card0,24,2,0,N/A,0
1763077284,2025-11-13 17:41:24-06:00,card0,8,2,0,N/A,0
1763077285,2025-11-13 17:41:25-06:00,card0,17,2,0,N/A,0
1763077286,2025-11-13 17:41:26-06:00,card0,15,2,0,N/A,0
1763077287,2025-11-13 17:41:27-06:00,card0,7,2,0,N/A,0
1763077288,2025-11-13 17:41:28-06:00,card0,11,2,0,N/A,0
1763077290,2025-11-13 17:41:30-06:00,card0,25,2,0,N/A,0
1763077291,2025-11-13 17:41:31-06:00,card0,0,2,0,N/A,0
1763077292,2025-11-13 17:41:32-06:00,card0,6,2,0,N/A,0
1763077293,2025-11-13 17:41:33-06:00,card0,65,2,0,N/A,0
1763077294,2025-11-13 17:41:34-06:00,card0,37,2,0,N/A,0
1763077295,2025-11-13 17:41:35-06:00,card0,36,2,0,N/A,0
1763077296,2025-11-13 17:41:36-06:00,card0,36,2,1,N/A,0
1763077297,2025-11-13 17:41:37-06:00,card0,21,2,0,N/A,0
1763077298,2025-11-13 17:41:38-06:00,card0,15,2,0,N/A,0
1763077300,2025-11-13 17:41:40-06:00,card0,43,2,3,N/A,0
1763077301,2025-11-13 17:41:41-06:00,card0,54,2,2,N/A,0
1763077302,2025-11-13 17:41:42-06:00,card0,60,2,1,N/A,0
1763077303,2025-11-13 17:41:43-06:00,card0,32,2,0,N/A,0
1763077304,2025-11-13 17:41:44-06:00,card0,34,2,0,N/A,0
1763077305,2025-11-13 17:41:45-06:00,card0,20,2,0,N/A,0
1763077306,2025-11-13 17:41:46-06:00,card0,11,2,0,N/A,0
1763077307,2025-11-13 17:41:47-06:00,card0,15,2,0,N/A,0
1763077309,2025-11-13 17:41:49-06:00,card0,11,2,0,N/A,0
1763077310,2025-11-13 17:41:50-06:00,card0,0,2,0,N/A,0
1763077311,2025-11-13 17:41:51-06:00,card0,41,2,1,N/A,0
1763077312,2025-11-13 17:41:52-06:00,card0,35,2,0,N/A,0
1763077313,2025-11-13 17:41:53-06:00,card0,57,2,2,N/A,0
1763077314,2025-11-13 17:41:54-06:00,card0,63,2,1,N/A,0
1763077315,2025-11-13 17:41:55-06:00,card0,19,2,0,N/A,0
1763077316,2025-11-13 17:41:56-06:00,card0,26,2,0,N/A,0
1763077318,2025-11-13 17:41:58-06:00,card0,23,2,0,N/A,0
1763077319,2025-11-13 17:41:59-06:00,card0,0,2,0,N/A,0
1763077320,2025-11-13 17:42:00-06:00,card0,58,2,0,N/A,0
1763077321,2025-11-13 17:42:01-06:00,card0,63,2,1,N/A,0
1763077322,2025-11-13 17:42:02-06:00,card0,47,2,0,N/A,0
1763077323,2025-11-13 17:42:03-06:00,card0,55,2,0,N/A,0
1763077324,2025-11-13 17:42:04-06:00,card0,49,2,1,N/A,0
1763077325,2025-11-13 17:42:05-06:00,card0,62,2,0,N/A,0
1763077327,2025-11-13 17:42:07-06:00,card0,49,2,0,N/A,0
1763077328,2025-11-13 17:42:08-06:00,card0,24,2,0,N/A,0
1763077329,2025-11-13 17:42:09-06:00,card0,34,2,0,N/A,0
1763077330,2025-11-13 17:42:10-06:00,card0,16,2,0,N/A,0
1763077331,2025-11-13 17:42:11-06:00,card0,10,2,0,N/A,0
1763077332,2025-11-13 17:42:12-06:00,card0,7,2,0,N/A,0
1763077333,2025-11-13 17:42:13-06:00,card0,0,2,0,N/A,0
1763077334,2025-11-13 17:42:14-06:00,card0,14,2,0,N/A,0
1763077336,2025-11-13 17:42:16-06:00,card0,39,2,1,N/A,0
1763077337,2025-11-13 17:42:17-06:00,card0,10,2,0,N/A,0
1763077338,2025-11-13 17:42:18-06:00,card0,11,2,0,N/A,0
1763077339,2025-11-13 17:42:19-06:00,card0,0,2,0,N/A,0
1763077340,2025-11-13 17:42:20-06:00,card0,4,2,0,N/A,0
1763077341,2025-11-13 17:42:21-06:00,card0,10,2,0,N/A,0
1763077342,2025-11-13 17:42:22-06:00,card0,18,2,0,N/A,0
1763077343,2025-11-13 17:42:23-06:00,card0,28,2,0,N/A,0
1763077344,2025-11-13 17:42:24-06:00,card0,26,2,4,N/A,0
1763077346,2025-11-13 17:42:26-06:00,card0,45,2,0,N/A,0
1763077347,2025-11-13 17:42:27-06:00,card0,57,2,1,N/A,0
1763077348,2025-11-13 17:42:28-06:00,card0,3,2,0,N/A,0
1763077349,2025-11-13 17:42:29-06:00,card0,0,2,0,N/A,0
1763077350,2025-11-13 17:42:30-06:00,card0,0,2,0,N/A,0
1763077351,2025-11-13 17:42:31-06:00,card0,11,2,0,N/A,0
1763077352,2025-11-13 17:42:32-06:00,card0,13,2,0,N/A,0
1763077353,2025-11-13 17:42:33-06:00,card0,13,2,0,N/A,0
1763077354,2025-11-13 17:42:34-06:00,card0,5,2,0,N/A,0
1763077356,2025-11-13 17:42:36-06:00,card0,18,2,0,N/A,0
1763077357,2025-11-13 17:42:37-06:00,card0,20,2,1,N/A,0
1763077358,2025-11-13 17:42:38-06:00,card0,48,2,5,N/A,0
1763077359,2025-11-13 17:42:39-06:00,card0,24,2,0,N/A,0
1763077360,2025-11-13 17:42:40-06:00,card0,10,2,0,N/A,0
1763077361,2025-11-13 17:42:41-06:00,card0,3,2,0,N/A,0
1763077362,2025-11-13 17:42:42-06:00,card0,8,2,0,N/A,0
1763077363,2025-11-13 17:42:43-06:00,card0,6,2,2,N/A,0
1763077364,2025-11-13 17:42:44-06:00,card0,0,2,0,N/A,0
1763077366,2025-11-13 17:42:46-06:00,card0,5,2,0,N/A,0
1763077367,2025-11-13 17:42:47-06:00,card0,2,2,0,N/A,0
1763077368,2025-11-13 17:42:48-06:00,card0,3,2,0,N/A,0
1763077369,2025-11-13 17:42:49-06:00,card0,14,2,0,N/A,0
1763077370,2025-11-13 17:42:50-06:00,card0,3,2,0,N/A,0
1763077371,2025-11-13 17:42:51-06:00,card0,19,2,0,N/A,0
1763077372,2025-11-13 17:42:52-06:00,card0,15,2,0,N/A,0
1763077373,2025-11-13 17:42:53-06:00,card0,6,2,0,N/A,0
1763077374,2025-11-13 17:42:54-06:00,card0,6,2,0,N/A,0
1763077376,2025-11-13 17:42:56-06:00,card0,25,2,0,N/A,0
1763077377,2025-11-13 17:42:57-06:00,card0,15,2,1,N/A,0
1763077378,2025-11-13 17:42:58-06:00,card0,34,2,0,N/A,0
1763077379,2025-11-13 17:42:59-06:00,card0,42,2,1,N/A,0
1763077380,2025-11-13 17:43:00-06:00,card0,13,2,0,N/A,0
1763077381,2025-11-13 17:43:01-06:00,card0,0,2,0,N/A,0
1763077382,2025-11-13 17:43:02-06:00,card0,2,2,0,N/A,0
1763077383,2025-11-13 17:43:03-06:00,card0,14,2,0,N/A,0
1763077384,2025-11-13 17:43:04-06:00,card0,3,2,0,N/A,0
1763077386,2025-11-13 17:43:06-06:00,card0,6,2,0,N/A,0
1763077387,2025-11-13 17:43:07-06:00,card0,9,2,0,N/A,0
1763077388,2025-11-13 17:43:08-06:00,card0,0,2,0,N/A,0
1763077389,2025-11-13 17:43:09-06:00,card0,0,2,0,N/A,0
1763077390,2025-11-13 17:43:10-06:00,card0,2,2,0,N/A,0
1763077391,2025-11-13 17:43:11-06:00,card0,0,2,0,N/A,0
1763077392,2025-11-13 17:43:12-06:00,card0,20,2,0,N/A,0
1763077393,2025-11-13 17:43:13-06:00,card0,19,2,0,N/A,0
1763077394,2025-11-13 17:43:14-06:00,card0,7,2,0,N/A,0
1763077396,2025-11-13 17:43:16-06:00,card0,0,2,0,N/A,0
1763077397,2025-11-13 17:43:17-06:00,card0,0,2,0,N/A,0
1763077398,2025-11-13 17:43:18-06:00,card0,0,2,0,N/A,0
1763077399,2025-11-13 17:43:19-06:00,card0,0,2,0,N/A,0
1763077400,2025-11-13 17:43:20-06:00,card0,0,2,0,N/A,0
1763077401,2025-11-13 17:43:21-06:00,card0,9,2,0,N/A,0
1763077402,2025-11-13 17:43:22-06:00,card0,32,2,1,N/A,0
1763077403,2025-11-13 17:43:23-06:00,card0,7,2,0,N/A,0
1763077404,2025-11-13 17:43:24-06:00,card0,13,2,0,N/A,0
1763077406,2025-11-13 17:43:26-06:00,card0,14,2,0,N/A,0
1763077407,2025-11-13 17:43:27-06:00,card0,26,2,0,N/A,0
1763077408,2025-11-13 17:43:28-06:00,card0,14,2,0,N/A,0
1763077409,2025-11-13 17:43:29-06:00,card0,18,2,0,N/A,0
1763077410,2025-11-13 17:43:30-06:00,card0,43,2,7,N/A,0
1763077411,2025-11-13 17:43:31-06:00,card0,21,2,0,N/A,0
1763077412,2025-11-13 17:43:32-06:00,card0,0,2,0,N/A,0
1763077413,2025-11-13 17:43:33-06:00,card0,8,2,0,N/A,0
1763077414,2025-11-13 17:43:34-06:00,card0,16,2,0,N/A,0
1763077416,2025-11-13 17:43:36-06:00,card0,13,2,0,N/A,0
1763077417,2025-11-13 17:43:37-06:00,card0,8,2,0,N/A,0
1763077418,2025-11-13 17:43:38-06:00,card0,14,2,0,N/A,0
1763077419,2025-11-13 17:43:39-06:00,card0,28,2,1,N/A,0
1763077420,2025-11-13 17:43:40-06:00,card0,57,2,2,N/A,0
1763077421,2025-11-13 17:43:41-06:00,card0,48,2,1,N/A,0
1763077422,2025-11-13 17:43:42-06:00,card0,27,2,0,N/A,0
1763077423,2025-11-13 17:43:43-06:00,card0,36,2,0,N/A,0
1763077425,2025-11-13 17:43:45-06:00,card0,44,2,1,N/A,0
1763077426,2025-11-13 17:43:46-06:00,card0,65,2,0,N/A,0
1763077427,2025-11-13 17:43:47-06:00,card0,83,2,1,N/A,0
1763077428,2025-11-13 17:43:48-06:00,card0,8,2,0,N/A,0
1763077429,2025-11-13 17:43:49-06:00,card0,67,2,1,N/A,0
1763077430,2025-11-13 17:43:50-06:00,card0,52,2,0,N/A,0
1763077431,2025-11-13 17:43:51-06:00,card0,50,2,0,N/A,0
1763077432,2025-11-13 17:43:52-06:00,card0,33,2,1,N/A,0
1763077434,2025-11-13 17:43:54-06:00,card0,51,2,1,N/A,0
1763077435,2025-11-13 17:43:55-06:00,card0,55,2,1,N/A,0
1763077436,2025-11-13 17:43:56-06:00,card0,56,2,1,N/A,0
1763077437,2025-11-13 17:43:57-06:00,card0,44,2,0,N/A,0
1763077438,2025-11-13 17:43:58-06:00,card0,58,2,1,N/A,0
1763077439,2025-11-13 17:43:59-06:00,card0,40,2,0,N/A,0
1763077440,2025-11-13 17:44:00-06:00,card0,52,2,1,N/A,0
1763077442,2025-11-13 17:44:02-06:00,card0,53,2,0,N/A,0
1763077443,2025-11-13 17:44:03-06:00,card0,0,2,0,N/A,0
1763077444,2025-11-13 17:44:04-06:00,card0,51,2,0,N/A,0
1763077445,2025-11-13 17:44:05-06:00,card0,0,2,0,N/A,0
1763077446,2025-11-13 17:44:06-06:00,card0,36,2,0,N/A,0
1763077447,2025-11-13 17:44:07-06:00,card0,0,2,0,N/A,0
1763077448,2025-11-13 17:44:08-06:00,card0,11,2,0,N/A,0
1763077449,2025-11-13 17:44:09-06:00,card0,37,2,0,N/A,0
1763077451,2025-11-13 17:44:11-06:00,card0,27,2,0,N/A,0
1763077452,2025-11-13 17:44:12-06:00,card0,7,2,0,N/A,0
1763077453,2025-11-13 17:44:13-06:00,card0,1,2,0,N/A,0
1763077454,2025-11-13 17:44:14-06:00,card0,22,2,0,N/A,0
1763077455,2025-11-13 17:44:15-06:00,card0,4,2,0,N/A,0
1763077456,2025-11-13 17:44:16-06:00,card0,55,2,2,N/A,0
1763077458,2025-11-13 17:44:18-06:00,card0,65,2,1,N/A,0
1763077459,2025-11-13 17:44:19-06:00,card0,15,2,0,N/A,0
1763077460,2025-11-13 17:44:20-06:00,card0,0,2,0,N/A,0
1763077461,2025-11-13 17:44:21-06:00,card0,0,2,0,N/A,0
1763077462,2025-11-13 17:44:22-06:00,card0,9,2,0,N/A,0
1763077463,2025-11-13 17:44:23-06:00,card0,15,2,0,N/A,0
1763077464,2025-11-13 17:44:24-06:00,card0,25,2,0,N/A,0
