timestamp,timerfc,device,GPU use (),GPU Memory Allocated (VRAM),GPU Memory Read/Write Activity (),Memory Activity,Avg. Memory Bandwidth
1763076212,2025-11-13 17:23:32-06:00,card0,41,2,0,N/A,0
1763076213,2025-11-13 17:23:33-06:00,card0,38,2,1,N/A,0
1763076214,2025-11-13 17:23:34-06:00,card0,58,2,3,N/A,0
1763076215,2025-11-13 17:23:35-06:00,card0,50,2,0,N/A,0
1763076216,2025-11-13 17:23:36-06:00,card0,59,2,7,N/A,0
1763076217,2025-11-13 17:23:37-06:00,card0,43,2,0,N/A,0
1763076219,2025-11-13 17:23:39-06:00,card0,44,2,0,N/A,0
1763076220,2025-11-13 17:23:40-06:00,card0,43,2,1,N/A,0
1763076221,2025-11-13 17:23:41-06:00,card0,59,2,13,N/A,0
1763076222,2025-11-13 17:23:42-06:00,card0,0,2,0,N/A,0
1763076223,2025-11-13 17:23:43-06:00,card0,12,2,0,N/A,0
1763076224,2025-11-13 17:23:44-06:00,card0,25,2,0,N/A,0
1763076225,2025-11-13 17:23:45-06:00,card0,41,2,0,N/A,0
1763076226,2025-11-13 17:23:46-06:00,card0,21,2,0,N/A,0
1763076228,2025-11-13 17:23:48-06:00,card0,12,2,0,N/A,0
1763076229,2025-11-13 17:23:49-06:00,card0,9,2,0,N/A,0
1763076230,2025-11-13 17:23:50-06:00,card0,4,2,0,N/A,0
1763076231,2025-11-13 17:23:51-06:00,card0,33,2,1,N/A,0
1763076232,2025-11-13 17:23:52-06:00,card0,44,2,1,N/A,0
1763076233,2025-11-13 17:23:53-06:00,card0,47,2,0,N/A,0
1763076234,2025-11-13 17:23:54-06:00,card0,14,2,0,N/A,0
1763076235,2025-11-13 17:23:55-06:00,card0,3,2,0,N/A,0
1763076236,2025-11-13 17:23:56-06:00,card0,16,2,0,N/A,0
1763076238,2025-11-13 17:23:58-06:00,card0,25,2,0,N/A,0
1763076239,2025-11-13 17:23:59-06:00,card0,26,2,0,N/A,0
1763076240,2025-11-13 17:24:00-06:00,card0,43,2,1,N/A,0
1763076241,2025-11-13 17:24:01-06:00,card0,47,2,0,N/A,0
1763076242,2025-11-13 17:24:02-06:00,card0,0,2,0,N/A,0
1763076243,2025-11-13 17:24:03-06:00,card0,30,2,0,N/A,0
1763076244,2025-11-13 17:24:04-06:00,card0,58,2,1,N/A,0
1763076245,2025-11-13 17:24:05-06:00,card0,67,2,1,N/A,0
1763076246,2025-11-13 17:24:07-06:00,card0,65,2,1,N/A,0
1763076248,2025-11-13 17:24:08-06:00,card0,22,2,0,N/A,0
1763076249,2025-11-13 17:24:09-06:00,card0,22,2,0,N/A,0
1763076250,2025-11-13 17:24:10-06:00,card0,14,2,0,N/A,0
1763076251,2025-11-13 17:24:11-06:00,card0,3,2,0,N/A,0
1763076252,2025-11-13 17:24:12-06:00,card0,0,2,0,N/A,0
1763076253,2025-11-13 17:24:13-06:00,card0,21,2,0,N/A,0
1763076254,2025-11-13 17:24:14-06:00,card0,33,2,0,N/A,0
1763076255,2025-11-13 17:24:15-06:00,card0,49,2,2,N/A,0
1763076257,2025-11-13 17:24:17-06:00,card0,47,2,1,N/A,0
1763076258,2025-11-13 17:24:18-06:00,card0,0,2,0,N/A,0
1763076259,2025-11-13 17:24:19-06:00,card0,1,2,0,N/A,0
1763076260,2025-11-13 17:24:20-06:00,card0,0,2,0,N/A,0
1763076261,2025-11-13 17:24:21-06:00,card0,0,2,0,N/A,0
1763076262,2025-11-13 17:24:22-06:00,card0,15,2,0,N/A,0
1763076263,2025-11-13 17:24:23-06:00,card0,17,2,0,N/A,0
1763076264,2025-11-13 17:24:24-06:00,card0,6,2,0,N/A,0
1763076265,2025-11-13 17:24:25-06:00,card0,3,2,0,N/A,0
1763076267,2025-11-13 17:24:27-06:00,card0,0,2,0,N/A,0
1763076268,2025-11-13 17:24:28-06:00,card0,0,2,0,N/A,0
1763076269,2025-11-13 17:24:29-06:00,card0,19,2,0,N/A,0
1763076270,2025-11-13 17:24:30-06:00,card0,90,2,2,N/A,0
1763076271,2025-11-13 17:24:31-06:00,card0,18,2,1,N/A,0
1763076272,2025-11-13 17:24:32-06:00,card0,30,2,0,N/A,0
1763076273,2025-11-13 17:24:33-06:00,card0,25,2,0,N/A,0
1763076274,2025-11-13 17:24:34-06:00,card0,35,2,0,N/A,0
1763076275,2025-11-13 17:24:35-06:00,card0,85,2,4,N/A,0
1763076277,2025-11-13 17:24:37-06:00,card0,45,2,1,N/A,0
1763076278,2025-11-13 17:24:38-06:00,card0,57,2,1,N/A,0
1763076279,2025-11-13 17:24:39-06:00,card0,61,2,0,N/A,0
1763076280,2025-11-13 17:24:40-06:00,card0,48,2,1,N/A,0
1763076281,2025-11-13 17:24:41-06:00,card0,55,2,0,N/A,0
1763076282,2025-11-13 17:24:42-06:00,card0,37,2,0,N/A,0
1763076283,2025-11-13 17:24:43-06:00,card0,11,2,0,N/A,0
1763076284,2025-11-13 17:24:44-06:00,card0,5,2,0,N/A,0
1763076286,2025-11-13 17:24:46-06:00,card0,50,2,5,N/A,0
1763076287,2025-11-13 17:24:47-06:00,card0,14,2,0,N/A,0
1763076288,2025-11-13 17:24:48-06:00,card0,25,2,1,N/A,0
1763076289,2025-11-13 17:24:49-06:00,card0,37,2,1,N/A,0
1763076290,2025-11-13 17:24:50-06:00,card0,47,2,0,N/A,0
1763076291,2025-11-13 17:24:51-06:00,card0,19,2,0,N/A,0
1763076292,2025-11-13 17:24:52-06:00,card0,21,2,0,N/A,0
1763076293,2025-11-13 17:24:53-06:00,card0,42,2,0,N/A,0
1763076295,2025-11-13 17:24:55-06:00,card0,44,2,0,N/A,0
1763076296,2025-11-13 17:24:56-06:00,card0,74,2,1,N/A,0
1763076297,2025-11-13 17:24:57-06:00,card0,55,2,0,N/A,0
1763076298,2025-11-13 17:24:58-06:00,card0,11,2,0,N/A,0
1763076299,2025-11-13 17:24:59-06:00,card0,3,2,0,N/A,0
1763076300,2025-11-13 17:25:00-06:00,card0,20,2,0,N/A,0
1763076301,2025-11-13 17:25:01-06:00,card0,0,2,0,N/A,0
1763076302,2025-11-13 17:25:02-06:00,card0,5,2,0,N/A,0
1763076303,2025-11-13 17:25:03-06:00,card0,13,2,0,N/A,0
1763076305,2025-11-13 17:25:05-06:00,card0,5,2,0,N/A,0
1763076306,2025-11-13 17:25:06-06:00,card0,0,2,0,N/A,0
1763076307,2025-11-13 17:25:07-06:00,card0,6,2,0,N/A,0
1763076308,2025-11-13 17:25:08-06:00,card0,4,2,1,N/A,0
1763076309,2025-11-13 17:25:09-06:00,card0,9,2,0,N/A,0
1763076310,2025-11-13 17:25:10-06:00,card0,15,2,0,N/A,0
1763076311,2025-11-13 17:25:11-06:00,card0,20,2,0,N/A,0
1763076312,2025-11-13 17:25:12-06:00,card0,9,2,0,N/A,0
1763076313,2025-11-13 17:25:13-06:00,card0,8,2,0,N/A,0
1763076315,2025-11-13 17:25:15-06:00,card0,15,2,0,N/A,0
1763076316,2025-11-13 17:25:16-06:00,card0,3,2,0,N/A,0
1763076317,2025-11-13 17:25:17-06:00,card0,0,2,0,N/A,0
1763076318,2025-11-13 17:25:18-06:00,card0,28,2,1,N/A,0
1763076319,2025-11-13 17:25:19-06:00,card0,19,2,0,N/A,0
1763076320,2025-11-13 17:25:20-06:00,card0,5,2,0,N/A,0
1763076321,2025-11-13 17:25:21-06:00,card0,23,2,0,N/A,0
1763076322,2025-11-13 17:25:22-06:00,card0,44,2,1,N/A,0
1763076324,2025-11-13 17:25:24-06:00,card0,16,2,0,N/A,0
1763076325,2025-11-13 17:25:25-06:00,card0,25,2,0,N/A,0
1763076326,2025-11-13 17:25:26-06:00,card0,59,2,0,N/A,0
1763076327,2025-11-13 17:25:27-06:00,card0,24,2,0,N/A,0
1763076328,2025-11-13 17:25:28-06:00,card0,37,2,0,N/A,0
1763076329,2025-11-13 17:25:29-06:00,card0,62,2,1,N/A,0
1763076330,2025-11-13 17:25:30-06:00,card0,69,2,0,N/A,0
1763076331,2025-11-13 17:25:31-06:00,card0,54,2,0,N/A,0
1763076333,2025-11-13 17:25:33-06:00,card0,53,2,0,N/A,0
1763076334,2025-11-13 17:25:34-06:00,card0,25,2,0,N/A,0
1763076335,2025-11-13 17:25:35-06:00,card0,22,2,0,N/A,0
1763076336,2025-11-13 17:25:36-06:00,card0,30,2,0,N/A,0
1763076337,2025-11-13 17:25:37-06:00,card0,32,2,0,N/A,0
1763076338,2025-11-13 17:25:38-06:00,card0,49,2,1,N/A,0
1763076339,2025-11-13 17:25:39-06:00,card0,55,2,1,N/A,0
1763076340,2025-11-13 17:25:40-06:00,card0,48,2,0,N/A,0
1763076341,2025-11-13 17:25:41-06:00,card0,23,2,0,N/A,0
1763076343,2025-11-13 17:25:43-06:00,card0,24,2,0,N/A,0
1763076344,2025-11-13 17:25:44-06:00,card0,44,2,0,N/A,0
1763076345,2025-11-13 17:25:45-06:00,card0,56,2,1,N/A,0
1763076346,2025-11-13 17:25:46-06:00,card0,67,2,1,N/A,0
1763076347,2025-11-13 17:25:47-06:00,card0,48,2,0,N/A,0
1763076348,2025-11-13 17:25:48-06:00,card0,56,2,1,N/A,0
1763076349,2025-11-13 17:25:49-06:00,card0,62,2,0,N/A,0
1763076351,2025-11-13 17:25:51-06:00,card0,27,2,0,N/A,0
1763076352,2025-11-13 17:25:52-06:00,card0,48,2,0,N/A,0
1763076353,2025-11-13 17:25:53-06:00,card0,38,2,0,N/A,0
1763076354,2025-11-13 17:25:54-06:00,card0,50,2,0,N/A,0
1763076355,2025-11-13 17:25:55-06:00,card0,37,2,0,N/A,0
1763076356,2025-11-13 17:25:56-06:00,card0,0,2,0,N/A,0
1763076357,2025-11-13 17:25:57-06:00,card0,5,2,0,N/A,0
1763076358,2025-11-13 17:25:58-06:00,card0,16,2,0,N/A,0
1763076359,2025-11-13 17:25:59-06:00,card0,15,2,0,N/A,0
1763076361,2025-11-13 17:26:01-06:00,card0,17,2,0,N/A,0
1763076362,2025-11-13 17:26:02-06:00,card0,9,2,0,N/A,0
1763076363,2025-11-13 17:26:03-06:00,card0,15,2,4,N/A,0
1763076364,2025-11-13 17:26:04-06:00,card0,17,2,0,N/A,0
1763076365,2025-11-13 17:26:05-06:00,card0,37,2,0,N/A,0
1763076366,2025-11-13 17:26:06-06:00,card0,33,2,0,N/A,0
1763076367,2025-11-13 17:26:07-06:00,card0,52,2,0,N/A,0
1763076368,2025-11-13 17:26:08-06:00,card0,25,2,0,N/A,0
1763076370,2025-11-13 17:26:10-06:00,card0,1,2,0,N/A,0
1763076371,2025-11-13 17:26:11-06:00,card0,9,2,0,N/A,0
1763076372,2025-11-13 17:26:12-06:00,card0,1,2,0,N/A,0
1763076373,2025-11-13 17:26:13-06:00,card0,18,2,0,N/A,0
1763076374,2025-11-13 17:26:14-06:00,card0,18,2,1,N/A,0
1763076375,2025-11-13 17:26:15-06:00,card0,13,2,0,N/A,0
1763076376,2025-11-13 17:26:16-06:00,card0,19,2,0,N/A,0
1763076377,2025-11-13 17:26:17-06:00,card0,55,2,2,N/A,0
1763076378,2025-11-13 17:26:18-06:00,card0,43,2,0,N/A,0
1763076380,2025-11-13 17:26:20-06:00,card0,14,2,0,N/A,0
1763076381,2025-11-13 17:26:21-06:00,card0,8,2,0,N/A,0
1763076382,2025-11-13 17:26:22-06:00,card0,63,2,0,N/A,0
1763076383,2025-11-13 17:26:23-06:00,card0,0,2,1,N/A,0
1763076384,2025-11-13 17:26:24-06:00,card0,0,2,0,N/A,0
1763076385,2025-11-13 17:26:25-06:00,card0,6,2,0,N/A,0
1763076386,2025-11-13 17:26:26-06:00,card0,5,2,0,N/A,0
1763076387,2025-11-13 17:26:27-06:00,card0,15,2,0,N/A,0
1763076388,2025-11-13 17:26:28-06:00,card0,0,2,0,N/A,0
1763076390,2025-11-13 17:26:30-06:00,card0,27,2,0,N/A,0
1763076391,2025-11-13 17:26:31-06:00,card0,21,2,0,N/A,0
1763076392,2025-11-13 17:26:32-06:00,card0,42,2,1,N/A,0
1763076393,2025-11-13 17:26:33-06:00,card0,30,2,1,N/A,0
1763076394,2025-11-13 17:26:34-06:00,card0,46,2,0,N/A,0
1763076395,2025-11-13 17:26:35-06:00,card0,11,2,0,N/A,0
1763076396,2025-11-13 17:26:36-06:00,card0,0,2,0,N/A,0
1763076397,2025-11-13 17:26:37-06:00,card0,0,2,0,N/A,0
1763076398,2025-11-13 17:26:38-06:00,card0,10,2,0,N/A,0
1763076400,2025-11-13 17:26:40-06:00,card0,4,2,0,N/A,0
1763076401,2025-11-13 17:26:41-06:00,card0,8,2,0,N/A,0
1763076402,2025-11-13 17:26:42-06:00,card0,0,2,0,N/A,0
1763076403,2025-11-13 17:26:43-06:00,card0,4,2,0,N/A,0
1763076404,2025-11-13 17:26:44-06:00,card0,1,2,0,N/A,0
1763076405,2025-11-13 17:26:45-06:00,card0,18,2,0,N/A,0
1763076406,2025-11-13 17:26:46-06:00,card0,0,2,0,N/A,0
1763076407,2025-11-13 17:26:47-06:00,card0,15,2,0,N/A,0
1763076408,2025-11-13 17:26:48-06:00,card0,0,2,0,N/A,0
1763076410,2025-11-13 17:26:50-06:00,card0,10,2,0,N/A,0
1763076411,2025-11-13 17:26:51-06:00,card0,0,2,0,N/A,0
1763076412,2025-11-13 17:26:52-06:00,card0,0,2,0,N/A,0
1763076413,2025-11-13 17:26:53-06:00,card0,67,2,2,N/A,0
1763076414,2025-11-13 17:26:54-06:00,card0,2,2,0,N/A,0
1763076415,2025-11-13 17:26:55-06:00,card0,9,2,0,N/A,0
1763076416,2025-11-13 17:26:56-06:00,card0,34,2,0,N/A,0
1763076417,2025-11-13 17:26:57-06:00,card0,19,2,0,N/A,0
1763076418,2025-11-13 17:26:58-06:00,card0,14,2,0,N/A,0
1763076420,2025-11-13 17:27:00-06:00,card0,32,2,0,N/A,0
1763076421,2025-11-13 17:27:01-06:00,card0,12,2,0,N/A,0
1763076422,2025-11-13 17:27:02-06:00,card0,0,2,0,N/A,0
1763076423,2025-11-13 17:27:03-06:00,card0,4,2,0,N/A,0
1763076424,2025-11-13 17:27:04-06:00,card0,7,2,0,N/A,0
1763076425,2025-11-13 17:27:05-06:00,card0,5,2,0,N/A,0
1763076426,2025-11-13 17:27:06-06:00,card0,49,2,2,N/A,0
1763076427,2025-11-13 17:27:07-06:00,card0,68,2,2,N/A,0
1763076428,2025-11-13 17:27:08-06:00,card0,42,2,1,N/A,0
1763076430,2025-11-13 17:27:10-06:00,card0,17,2,3,N/A,0
1763076431,2025-11-13 17:27:11-06:00,card0,44,2,11,N/A,0
1763076432,2025-11-13 17:27:12-06:00,card0,58,2,4,N/A,0
1763076433,2025-11-13 17:27:13-06:00,card0,57,2,1,N/A,0
1763076434,2025-11-13 17:27:14-06:00,card0,66,2,0,N/A,0
1763076435,2025-11-13 17:27:15-06:00,card0,63,2,1,N/A,0
1763076436,2025-11-13 17:27:16-06:00,card0,54,2,0,N/A,0
1763076437,2025-11-13 17:27:17-06:00,card0,49,2,0,N/A,0
1763076439,2025-11-13 17:27:19-06:00,card0,0,2,0,N/A,0
1763076440,2025-11-13 17:27:20-06:00,card0,36,2,0,N/A,0
1763076441,2025-11-13 17:27:21-06:00,card0,66,2,1,N/A,0
1763076442,2025-11-13 17:27:22-06:00,card0,63,2,1,N/A,0
1763076443,2025-11-13 17:27:23-06:00,card0,60,2,1,N/A,0
1763076444,2025-11-13 17:27:24-06:00,card0,55,2,1,N/A,0
1763076445,2025-11-13 17:27:25-06:00,card0,56,2,1,N/A,0
1763076447,2025-11-13 17:27:27-06:00,card0,56,2,0,N/A,0
1763076448,2025-11-13 17:27:28-06:00,card0,43,2,0,N/A,0
1763076449,2025-11-13 17:27:29-06:00,card0,50,2,0,N/A,0
1763076450,2025-11-13 17:27:30-06:00,card0,72,2,0,N/A,0
1763076451,2025-11-13 17:27:31-06:00,card0,31,2,0,N/A,0
1763076452,2025-11-13 17:27:32-06:00,card0,28,2,0,N/A,0
1763076453,2025-11-13 17:27:33-06:00,card0,0,2,0,N/A,0
1763076454,2025-11-13 17:27:34-06:00,card0,58,2,0,N/A,0
1763076456,2025-11-13 17:27:36-06:00,card0,35,2,0,N/A,0
1763076457,2025-11-13 17:27:37-06:00,card0,7,2,0,N/A,0
1763076458,2025-11-13 17:27:38-06:00,card0,0,2,0,N/A,0
1763076459,2025-11-13 17:27:39-06:00,card0,36,2,0,N/A,0
1763076460,2025-11-13 17:27:40-06:00,card0,55,2,1,N/A,0
1763076461,2025-11-13 17:27:41-06:00,card0,58,2,0,N/A,0
1763076462,2025-11-13 17:27:42-06:00,card0,20,2,0,N/A,0
1763076463,2025-11-13 17:27:43-06:00,card0,0,2,0,N/A,0
1763076465,2025-11-13 17:27:45-06:00,card0,47,2,0,N/A,0
1763076466,2025-11-13 17:27:46-06:00,card0,5,2,0,N/A,0
1763076467,2025-11-13 17:27:47-06:00,card0,7,2,0,N/A,0
1763076468,2025-11-13 17:27:48-06:00,card0,1,2,0,N/A,0
1763076469,2025-11-13 17:27:49-06:00,card0,15,2,0,N/A,0
1763076470,2025-11-13 17:27:50-06:00,card0,44,2,0,N/A,0
1763076471,2025-11-13 17:27:51-06:00,card0,0,2,0,N/A,0
1763076472,2025-11-13 17:27:52-06:00,card0,0,2,0,N/A,0
1763076473,2025-11-13 17:27:53-06:00,card0,0,2,0,N/A,0
1763076475,2025-11-13 17:27:55-06:00,card0,16,2,0,N/A,0
1763076476,2025-11-13 17:27:56-06:00,card0,4,2,0,N/A,0
1763076477,2025-11-13 17:27:57-06:00,card0,50,2,1,N/A,0
1763076478,2025-11-13 17:27:58-06:00,card0,2,2,0,N/A,0
1763076479,2025-11-13 17:27:59-06:00,card0,0,2,0,N/A,0
1763076480,2025-11-13 17:28:00-06:00,card0,11,2,0,N/A,0
1763076481,2025-11-13 17:28:01-06:00,card0,0,2,0,N/A,0
1763076482,2025-11-13 17:28:02-06:00,card0,2,2,0,N/A,0
1763076483,2025-11-13 17:28:03-06:00,card0,8,2,0,N/A,0
1763076485,2025-11-13 17:28:05-06:00,card0,15,2,0,N/A,0
1763076486,2025-11-13 17:28:06-06:00,card0,6,2,0,N/A,0
1763076487,2025-11-13 17:28:07-06:00,card0,0,2,0,N/A,0
1763076488,2025-11-13 17:28:08-06:00,card0,4,2,0,N/A,0
1763076489,2025-11-13 17:28:09-06:00,card0,9,2,0,N/A,0
1763076490,2025-11-13 17:28:10-06:00,card0,29,2,1,N/A,0
1763076491,2025-11-13 17:28:11-06:00,card0,19,2,0,N/A,0
1763076492,2025-11-13 17:28:12-06:00,card0,31,2,0,N/A,0
1763076493,2025-11-13 17:28:13-06:00,card0,26,2,1,N/A,0
1763076495,2025-11-13 17:28:15-06:00,card0,0,2,0,N/A,0
1763076496,2025-11-13 17:28:16-06:00,card0,2,2,0,N/A,0
1763076497,2025-11-13 17:28:17-06:00,card0,14,2,0,N/A,0
1763076498,2025-11-13 17:28:18-06:00,card0,3,2,0,N/A,0
1763076499,2025-11-13 17:28:19-06:00,card0,15,2,0,N/A,0
1763076500,2025-11-13 17:28:20-06:00,card0,48,2,1,N/A,0
1763076501,2025-11-13 17:28:21-06:00,card0,13,2,0,N/A,0
1763076502,2025-11-13 17:28:22-06:00,card0,2,2,0,N/A,0
1763076504,2025-11-13 17:28:24-06:00,card0,0,2,0,N/A,0
1763076505,2025-11-13 17:28:25-06:00,card0,0,2,0,N/A,0
1763076506,2025-11-13 17:28:26-06:00,card0,10,2,0,N/A,0
1763076507,2025-11-13 17:28:27-06:00,card0,25,2,0,N/A,0
1763076508,2025-11-13 17:28:28-06:00,card0,17,2,0,N/A,0
1763076509,2025-11-13 17:28:29-06:00,card0,0,2,0,N/A,0
1763076510,2025-11-13 17:28:30-06:00,card0,0,2,0,N/A,0
1763076511,2025-11-13 17:28:31-06:00,card0,0,2,0,N/A,0
1763076512,2025-11-13 17:28:32-06:00,card0,0,2,0,N/A,0
1763076514,2025-11-13 17:28:34-06:00,card0,32,2,1,N/A,0
1763076515,2025-11-13 17:28:35-06:00,card0,22,2,1,N/A,0
1763076516,2025-11-13 17:28:36-06:00,card0,2,2,0,N/A,0
1763076517,2025-11-13 17:28:37-06:00,card0,6,2,0,N/A,0
1763076518,2025-11-13 17:28:38-06:00,card0,34,2,0,N/A,0
1763076519,2025-11-13 17:28:39-06:00,card0,6,2,0,N/A,0
1763076520,2025-11-13 17:28:40-06:00,card0,0,2,0,N/A,0
1763076521,2025-11-13 17:28:41-06:00,card0,0,2,0,N/A,0
1763076522,2025-11-13 17:28:42-06:00,card0,0,2,0,N/A,0
1763076524,2025-11-13 17:28:44-06:00,card0,0,2,0,N/A,0
1763076525,2025-11-13 17:28:45-06:00,card0,0,2,0,N/A,0
1763076526,2025-11-13 17:28:46-06:00,card0,3,2,0,N/A,0
1763076527,2025-11-13 17:28:47-06:00,card0,17,2,0,N/A,0
1763076528,2025-11-13 17:28:48-06:00,card0,27,2,1,N/A,0
1763076529,2025-11-13 17:28:49-06:00,card0,16,2,0,N/A,0
1763076530,2025-11-13 17:28:50-06:00,card0,7,2,0,N/A,0
1763076531,2025-11-13 17:28:51-06:00,card0,12,2,0,N/A,0
1763076532,2025-11-13 17:28:52-06:00,card0,27,2,0,N/A,0
1763076534,2025-11-13 17:28:54-06:00,card0,23,2,0,N/A,0
1763076535,2025-11-13 17:28:55-06:00,card0,38,2,0,N/A,0
1763076536,2025-11-13 17:28:56-06:00,card0,21,2,0,N/A,0
1763076537,2025-11-13 17:28:57-06:00,card0,31,2,0,N/A,0
1763076538,2025-11-13 17:28:58-06:00,card0,30,2,0,N/A,0
1763076539,2025-11-13 17:28:59-06:00,card0,76,2,1,N/A,0
1763076540,2025-11-13 17:29:00-06:00,card0,6,2,0,N/A,0
1763076541,2025-11-13 17:29:01-06:00,card0,27,2,0,N/A,0
1763076543,2025-11-13 17:29:03-06:00,card0,41,2,0,N/A,0
1763076544,2025-11-13 17:29:04-06:00,card0,55,2,0,N/A,0
1763076545,2025-11-13 17:29:05-06:00,card0,54,2,1,N/A,0
1763076546,2025-11-13 17:29:06-06:00,card0,43,2,0,N/A,0
1763076547,2025-11-13 17:29:07-06:00,card0,41,2,0,N/A,0
1763076548,2025-11-13 17:29:08-06:00,card0,46,2,0,N/A,0
1763076549,2025-11-13 17:29:09-06:00,card0,27,2,0,N/A,0
1763076550,2025-11-13 17:29:10-06:00,card0,0,2,0,N/A,0
1763076552,2025-11-13 17:29:12-06:00,card0,0,2,0,N/A,0
1763076553,2025-11-13 17:29:13-06:00,card0,68,2,1,N/A,0
1763076554,2025-11-13 17:29:14-06:00,card0,0,2,0,N/A,0
1763076555,2025-11-13 17:29:15-06:00,card0,0,2,0,N/A,0
1763076556,2025-11-13 17:29:16-06:00,card0,6,2,0,N/A,0
1763076557,2025-11-13 17:29:17-06:00,card0,14,2,0,N/A,0
1763076558,2025-11-13 17:29:18-06:00,card0,0,2,0,N/A,0
1763076559,2025-11-13 17:29:19-06:00,card0,44,2,1,N/A,0
1763076561,2025-11-13 17:29:21-06:00,card0,56,2,3,N/A,0
1763076562,2025-11-13 17:29:22-06:00,card0,43,2,2,N/A,0
1763076563,2025-11-13 17:29:23-06:00,card0,23,2,1,N/A,0
1763076564,2025-11-13 17:29:24-06:00,card0,32,2,6,N/A,0
1763076565,2025-11-13 17:29:25-06:00,card0,50,2,0,N/A,0
1763076566,2025-11-13 17:29:26-06:00,card0,43,2,0,N/A,0
1763076567,2025-11-13 17:29:27-06:00,card0,64,2,1,N/A,0
1763076568,2025-11-13 17:29:28-06:00,card0,54,2,0,N/A,0
1763076570,2025-11-13 17:29:30-06:00,card0,50,2,0,N/A,0
1763076571,2025-11-13 17:29:31-06:00,card0,52,2,1,N/A,0
1763076572,2025-11-13 17:29:32-06:00,card0,57,2,0,N/A,0
1763076573,2025-11-13 17:29:33-06:00,card0,63,2,0,N/A,0
1763076574,2025-11-13 17:29:34-06:00,card0,20,2,0,N/A,0
1763076575,2025-11-13 17:29:35-06:00,card0,10,2,0,N/A,0
1763076576,2025-11-13 17:29:36-06:00,card0,12,2,0,N/A,0
1763076577,2025-11-13 17:29:37-06:00,card0,15,2,0,N/A,0
1763076579,2025-11-13 17:29:39-06:00,card0,27,2,0,N/A,0
1763076580,2025-11-13 17:29:40-06:00,card0,36,2,0,N/A,0
1763076581,2025-11-13 17:29:41-06:00,card0,10,2,0,N/A,0
1763076582,2025-11-13 17:29:42-06:00,card0,0,2,0,N/A,0
1763076583,2025-11-13 17:29:43-06:00,card0,30,2,0,N/A,0
1763076584,2025-11-13 17:29:44-06:00,card0,0,2,0,N/A,0
1763076585,2025-11-13 17:29:45-06:00,card0,26,2,0,N/A,0
1763076586,2025-11-13 17:29:46-06:00,card0,0,2,0,N/A,0
1763076587,2025-11-13 17:29:47-06:00,card0,0,2,0,N/A,0
1763076589,2025-11-13 17:29:49-06:00,card0,0,2,0,N/A,0
1763076590,2025-11-13 17:29:50-06:00,card0,12,2,0,N/A,0
1763076591,2025-11-13 17:29:51-06:00,card0,0,2,0,N/A,0
1763076592,2025-11-13 17:29:52-06:00,card0,9,2,0,N/A,0
1763076593,2025-11-13 17:29:53-06:00,card0,0,2,0,N/A,0
1763076594,2025-11-13 17:29:54-06:00,card0,0,2,0,N/A,0
1763076595,2025-11-13 17:29:55-06:00,card0,0,2,0,N/A,0
1763076596,2025-11-13 17:29:56-06:00,card0,16,2,0,N/A,0
1763076597,2025-11-13 17:29:57-06:00,card0,11,2,0,N/A,0
1763076599,2025-11-13 17:29:59-06:00,card0,1,2,1,N/A,0
1763076600,2025-11-13 17:30:00-06:00,card0,10,2,0,N/A,0
1763076601,2025-11-13 17:30:01-06:00,card0,0,2,0,N/A,0
1763076602,2025-11-13 17:30:02-06:00,card0,9,2,0,N/A,0
1763076603,2025-11-13 17:30:03-06:00,card0,0,2,0,N/A,0
1763076604,2025-11-13 17:30:04-06:00,card0,10,2,0,N/A,0
1763076605,2025-11-13 17:30:05-06:00,card0,0,2,0,N/A,0
1763076606,2025-11-13 17:30:06-06:00,card0,0,2,0,N/A,0
1763076607,2025-11-13 17:30:07-06:00,card0,9,2,0,N/A,0
1763076608,2025-11-13 17:30:08-06:00,card0,32,2,0,N/A,0
1763076610,2025-11-13 17:30:10-06:00,card0,12,2,0,N/A,0
1763076611,2025-11-13 17:30:11-06:00,card0,0,2,0,N/A,0
1763076612,2025-11-13 17:30:12-06:00,card0,28,2,1,N/A,0
1763076613,2025-11-13 17:30:13-06:00,card0,35,2,1,N/A,0
1763076614,2025-11-13 17:30:14-06:00,card0,40,2,1,N/A,0
1763076615,2025-11-13 17:30:15-06:00,card0,48,2,2,N/A,0
1763076616,2025-11-13 17:30:16-06:00,card0,41,2,1,N/A,0
1763076617,2025-11-13 17:30:17-06:00,card0,11,2,0,N/A,0
1763076619,2025-11-13 17:30:19-06:00,card0,12,2,0,N/A,0
1763076620,2025-11-13 17:30:20-06:00,card0,0,2,0,N/A,0
1763076621,2025-11-13 17:30:21-06:00,card0,0,2,0,N/A,0
1763076622,2025-11-13 17:30:22-06:00,card0,24,2,0,N/A,0
1763076623,2025-11-13 17:30:23-06:00,card0,2,2,0,N/A,0
1763076624,2025-11-13 17:30:24-06:00,card0,20,2,0,N/A,0
1763076625,2025-11-13 17:30:25-06:00,card0,36,2,0,N/A,0
1763076626,2025-11-13 17:30:26-06:00,card0,61,2,3,N/A,0
1763076627,2025-11-13 17:30:27-06:00,card0,63,2,1,N/A,0
1763076629,2025-11-13 17:30:29-06:00,card0,11,2,1,N/A,0
1763076630,2025-11-13 17:30:30-06:00,card0,48,2,0,N/A,0
1763076631,2025-11-13 17:30:31-06:00,card0,35,2,0,N/A,0
